activity_id,institution_id,source_id,experiment_id,member_id,table_id,variable_id,grid_label,dcpp_init_year,version,time_range,path,opendap_url,project,simulation_id,grid_id,frequency,time_reduction,long_name,units,realm,level_type,time_min,time_max,format,uri
CMIP,EC-Earth-Consortium,EC-Earth3-AerChem,abrupt-4xCO2,r1i1p1f1,Amon,tas,gr,,v20200622,197501-197512,/work/ik1017/CMIP6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_197501-197512.nc,http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_197501-197512.nc,CMIP6,r1i1p1f1,No entry,mon, mean,Near-Surface Air Temperature,K,atmos,,197501,197512,netcdf,/work/ik1017/CMIP6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_197501-197512.nc
CMIP,EC-Earth-Consortium,EC-Earth3-AerChem,abrupt-4xCO2,r1i1p1f1,Amon,tas,gr,,v20200622,197601-197612,/work/ik1017/CMIP6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_197601-197612.nc,http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_197601-197612.nc,CMIP6,r1i1p1f1,No entry,mon, mean,Near-Surface Air Temperature,K,atmos,,197601,197612,netcdf,/work/ik1017/CMIP6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_197601-197612.nc
CMIP,EC-Earth-Consortium,EC-Earth3-AerChem,abrupt-4xCO2,r1i1p1f1,Amon,tas,gr,,v20200622,197701-197712,/work/ik1017/CMIP6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_197701-197712.nc,http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_197701-197712.nc,CMIP6,r1i1p1f1,No entry,mon, mean,Near-Surface Air Temperature,K,atmos,,197701,197712,netcdf,/work/ik1017/CMIP6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_197701-197712.nc
CMIP,EC-Earth-Consortium,EC-Earth3-AerChem,abrupt-4xCO2,r1i1p1f1,Amon,tas,gr,,v20200622,197801-197812,/work/ik1017/CMIP6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_197801-197812.nc,http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_197801-197812.nc,CMIP6,r1i1p1f1,No entry,mon, mean,Near-Surface Air Temperature,K,atmos,,197801,197812,netcdf,/work/ik1017/CMIP6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_197801-197812.nc
CMIP,EC-Earth-Consortium,EC-Earth3-AerChem,abrupt-4xCO2,r1i1p1f1,Amon,tas,gr,,v20200622,197901-197912,/work/ik1017/CMIP6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_197901-197912.nc,http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_197901-197912.nc,CMIP6,r1i1p1f1,No entry,mon, mean,Near-Surface Air Temperature,K,atmos,,197901,197912,netcdf,/work/ik1017/CMIP6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_197901-197912.nc
CMIP,EC-Earth-Consortium,EC-Earth3-AerChem,abrupt-4xCO2,r1i1p1f1,Amon,tas,gr,,v20200622,198001-198012,/work/ik1017/CMIP6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_198001-198012.nc,http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_198001-198012.nc,CMIP6,r1i1p1f1,No entry,mon, mean,Near-Surface Air Temperature,K,atmos,,198001,198012,netcdf,/work/ik1017/CMIP6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_198001-198012.nc
CMIP,EC-Earth-Consortium,EC-Earth3-AerChem,abrupt-4xCO2,r1i1p1f1,Amon,tas,gr,,v20200622,198101-198112,/work/ik1017/CMIP6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_198101-198112.nc,http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_198101-198112.nc,CMIP6,r1i1p1f1,No entry,mon, mean,Near-Surface Air Temperature,K,atmos,,198101,198112,netcdf,/work/ik1017/CMIP6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_198101-198112.nc
CMIP,EC-Earth-Consortium,EC-Earth3-AerChem,abrupt-4xCO2,r1i1p1f1,Amon,tas,gr,,v20200622,198201-198212,/work/ik1017/CMIP6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_198201-198212.nc,http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_198201-198212.nc,CMIP6,r1i1p1f1,No entry,mon, mean,Near-Surface Air Temperature,K,atmos,,198201,198212,netcdf,/work/ik1017/CMIP6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_198201-198212.nc
CMIP,EC-Earth-Consortium,EC-Earth3-AerChem,abrupt-4xCO2,r1i1p1f1,Amon,tas,gr,,v20200622,198301-198312,/work/ik1017/CMIP6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_198301-198312.nc,http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_198301-198312.nc,CMIP6,r1i1p1f1,No entry,mon, mean,Near-Surface Air Temperature,K,atmos,,198301,198312,netcdf,/work/ik1017/CMIP6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_198301-198312.nc
CMIP,EC-Earth-Consortium,EC-Earth3-AerChem,abrupt-4xCO2,r1i1p1f1,Amon,tas,gr,,v20200622,198401-198412,/work/ik1017/CMIP6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_198401-198412.nc,http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_198401-198412.nc,CMIP6,r1i1p1f1,No entry,mon, mean,Near-Surface Air Temperature,K,atmos,,198401,198412,netcdf,/work/ik1017/CMIP6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_198401-198412.nc
CMIP,EC-Earth-Consortium,EC-Earth3-AerChem,abrupt-4xCO2,r1i1p1f1,Amon,tas,gr,,v20200622,198501-198512,/work/ik1017/CMIP6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_198501-198512.nc,http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_198501-198512.nc,CMIP6,r1i1p1f1,No entry,mon, mean,Near-Surface Air Temperature,K,atmos,,198501,198512,netcdf,/work/ik1017/CMIP6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_198501-198512.nc
CMIP,EC-Earth-Consortium,EC-Earth3-AerChem,abrupt-4xCO2,r1i1p1f1,Amon,tas,gr,,v20200622,198601-198612,/work/ik1017/CMIP6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_198601-198612.nc,http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_198601-198612.nc,CMIP6,r1i1p1f1,No entry,mon, mean,Near-Surface Air Temperature,K,atmos,,198601,198612,netcdf,/work/ik1017/CMIP6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_198601-198612.nc
CMIP,EC-Earth-Consortium,EC-Earth3-AerChem,abrupt-4xCO2,r1i1p1f1,Amon,tas,gr,,v20200622,198701-198712,/work/ik1017/CMIP6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_198701-198712.nc,http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_198701-198712.nc,CMIP6,r1i1p1f1,No entry,mon, mean,Near-Surface Air Temperature,K,atmos,,198701,198712,netcdf,/work/ik1017/CMIP6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_198701-198712.nc
CMIP,EC-Earth-Consortium,EC-Earth3-AerChem,abrupt-4xCO2,r1i1p1f1,Amon,tas,gr,,v20200622,198801-198812,/work/ik1017/CMIP6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_198801-198812.nc,http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_198801-198812.nc,CMIP6,r1i1p1f1,No entry,mon, mean,Near-Surface Air Temperature,K,atmos,,198801,198812,netcdf,/work/ik1017/CMIP6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_198801-198812.nc
CMIP,EC-Earth-Consortium,EC-Earth3-AerChem,abrupt-4xCO2,r1i1p1f1,Amon,tas,gr,,v20200622,198901-198912,/work/ik1017/CMIP6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_198901-198912.nc,http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_198901-198912.nc,CMIP6,r1i1p1f1,No entry,mon, mean,Near-Surface Air Temperature,K,atmos,,198901,198912,netcdf,/work/ik1017/CMIP6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_198901-198912.nc
CMIP,EC-Earth-Consortium,EC-Earth3-AerChem,abrupt-4xCO2,r1i1p1f1,Amon,tas,gr,,v20200622,199001-199012,/work/ik1017/CMIP6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_199001-199012.nc,http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_199001-199012.nc,CMIP6,r1i1p1f1,No entry,mon, mean,Near-Surface Air Temperature,K,atmos,,199001,199012,netcdf,/work/ik1017/CMIP6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_199001-199012.nc
CMIP,EC-Earth-Consortium,EC-Earth3-AerChem,abrupt-4xCO2,r1i1p1f1,Amon,tas,gr,,v20200622,199101-199112,/work/ik1017/CMIP6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_199101-199112.nc,http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_199101-199112.nc,CMIP6,r1i1p1f1,No entry,mon, mean,Near-Surface Air Temperature,K,atmos,,199101,199112,netcdf,/work/ik1017/CMIP6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_199101-199112.nc
CMIP,EC-Earth-Consortium,EC-Earth3-AerChem,abrupt-4xCO2,r1i1p1f1,Amon,tas,gr,,v20200622,199201-199212,/work/ik1017/CMIP6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_199201-199212.nc,http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_199201-199212.nc,CMIP6,r1i1p1f1,No entry,mon, mean,Near-Surface Air Temperature,K,atmos,,199201,199212,netcdf,/work/ik1017/CMIP6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_199201-199212.nc
CMIP,EC-Earth-Consortium,EC-Earth3-AerChem,abrupt-4xCO2,r1i1p1f1,Amon,tas,gr,,v20200622,199301-199312,/work/ik1017/CMIP6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_199301-199312.nc,http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_199301-199312.nc,CMIP6,r1i1p1f1,No entry,mon, mean,Near-Surface Air Temperature,K,atmos,,199301,199312,netcdf,/work/ik1017/CMIP6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_199301-199312.nc
CMIP,EC-Earth-Consortium,EC-Earth3-AerChem,abrupt-4xCO2,r1i1p1f1,Amon,tas,gr,,v20200622,199401-199412,/work/ik1017/CMIP6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_199401-199412.nc,http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_199401-199412.nc,CMIP6,r1i1p1f1,No entry,mon, mean,Near-Surface Air Temperature,K,atmos,,199401,199412,netcdf,/work/ik1017/CMIP6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_199401-199412.nc
CMIP,EC-Earth-Consortium,EC-Earth3-AerChem,abrupt-4xCO2,r1i1p1f1,Amon,tas,gr,,v20200622,199501-199512,/work/ik1017/CMIP6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_199501-199512.nc,http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_199501-199512.nc,CMIP6,r1i1p1f1,No entry,mon, mean,Near-Surface Air Temperature,K,atmos,,199501,199512,netcdf,/work/ik1017/CMIP6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_199501-199512.nc
CMIP,EC-Earth-Consortium,EC-Earth3-AerChem,abrupt-4xCO2,r1i1p1f1,Amon,tas,gr,,v20200622,199601-199612,/work/ik1017/CMIP6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_199601-199612.nc,http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_199601-199612.nc,CMIP6,r1i1p1f1,No entry,mon, mean,Near-Surface Air Temperature,K,atmos,,199601,199612,netcdf,/work/ik1017/CMIP6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_199601-199612.nc
CMIP,EC-Earth-Consortium,EC-Earth3-AerChem,abrupt-4xCO2,r1i1p1f1,Amon,tas,gr,,v20200622,199701-199712,/work/ik1017/CMIP6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_199701-199712.nc,http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_199701-199712.nc,CMIP6,r1i1p1f1,No entry,mon, mean,Near-Surface Air Temperature,K,atmos,,199701,199712,netcdf,/work/ik1017/CMIP6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_199701-199712.nc
CMIP,EC-Earth-Consortium,EC-Earth3-AerChem,abrupt-4xCO2,r1i1p1f1,Amon,tas,gr,,v20200622,199801-199812,/work/ik1017/CMIP6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_199801-199812.nc,http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_199801-199812.nc,CMIP6,r1i1p1f1,No entry,mon, mean,Near-Surface Air Temperature,K,atmos,,199801,199812,netcdf,/work/ik1017/CMIP6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_199801-199812.nc
CMIP,EC-Earth-Consortium,EC-Earth3-AerChem,abrupt-4xCO2,r1i1p1f1,Amon,tas,gr,,v20200622,199901-199912,/work/ik1017/CMIP6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_199901-199912.nc,http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_199901-199912.nc,CMIP6,r1i1p1f1,No entry,mon, mean,Near-Surface Air Temperature,K,atmos,,199901,199912,netcdf,/work/ik1017/CMIP6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20200622/tas_Amon_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_199901-199912.nc
